Program,RingNo,Species,ColourRing,RingerCode,Ringer,RingingDate,SiteID,AgeCode,Age,SEX,Notes
REYK,17838,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1263,100,Ófleygur ungi,M,
REYK,112562,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1371,101,Ófleygur ungi í hreiðri,F,
REYK,17836,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1371,100,Ófleygur ungi,M,
REYK,17837,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1371,100,Ófleygur ungi,M,
REYK,112560,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1295,100,Ófleygur ungi,0,
REYK,112561,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1295,101,Ófleygur ungi í hreiðri,0,
REYK,17834,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1295,100,Ófleygur ungi,0,
REYK,17835,Fálki,,216,Ólafur K. Nielsen,6/24/1985,1295,100,Ófleygur ungi,0,
REYK,17839,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1330,100,Ófleygur ungi,M,
REYK,112565,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1330,101,Ófleygur ungi í hreiðri,F,
REYK,112566,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1330,101,Ófleygur ungi í hreiðri,F,
REYK,17840,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1369,100,Ófleygur ungi,M,
REYK,112567,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1369,101,Ófleygur ungi í hreiðri,F,
REYK,112568,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1369,101,Ófleygur ungi í hreiðri,F,
REYK,112569,Fálki,,216,Ólafur K. Nielsen,6/25/1985,1369,101,Ófleygur ungi í hreiðri,F,
REYK,17841,Fálki,,216,Ólafur K. Nielsen,6/26/1985,1448,100,Ófleygur ungi,M,
REYK,17842,Fálki,,216,Ólafur K. Nielsen,6/26/1985,1448,100,Ófleygur ungi,M,
REYK,112570,Fálki,,216,Ólafur K. Nielsen,6/26/1985,1448,101,Ófleygur ungi í hreiðri,F,
REYK,112571,Fálki,,216,Ólafur K. Nielsen,6/26/1985,1448,101,Ófleygur ungi í hreiðri,F,
REYK,112572,Fálki,,216,Ólafur K. Nielsen,6/27/1985,1388,101,Ófleygur ungi í hreiðri,0,
REYK,112573,Fálki,,216,Ólafur K. Nielsen,6/27/1985,1388,101,Ófleygur ungi í hreiðri,0,
REYK,17843,Fálki,,216,Ólafur K. Nielsen,6/27/1985,1388,101,Ófleygur ungi í hreiðri,0,
REYK,112577,Fálki,,216,Ólafur K. Nielsen,6/29/1985,1485,101,Ófleygur ungi í hreiðri,F,
REYK,112575,Fálki,,216,Ólafur K. Nielsen,6/29/1985,1342,101,Ófleygur ungi í hreiðri,0,
REYK,112576,Fálki,,216,Ólafur K. Nielsen,6/29/1985,1342,101,Ófleygur ungi í hreiðri,0,
REYK,17846,Fálki,,216,Ólafur K. Nielsen,6/29/1985,905,100,Ófleygur ungi,M,
REYK,17847,Fálki,,216,Ólafur K. Nielsen,6/29/1985,905,100,Ófleygur ungi,M,
REYK,17848,Fálki,,216,Ólafur K. Nielsen,6/29/1985,905,100,Ófleygur ungi,M,
REYK,17845,Fálki,,216,Ólafur K. Nielsen,6/29/1985,884,100,Ófleygur ungi,M,
REYK,17844,Fálki,,216,Ólafur K. Nielsen,6/29/1985,1485,100,Ófleygur ungi,M,
REYK,17849,Fálki,,216,Ólafur K. Nielsen,7/1/1985,894,100,Ófleygur ungi,M,
REYK,112574,Fálki,,216,Ólafur K. Nielsen,7/2/1985,977,101,Ófleygur ungi í hreiðri,0,
REYK,17850,Fálki,,216,Ólafur K. Nielsen,7/2/1985,977,100,Ófleygur ungi,0,
REYK,17851,Fálki,,216,Ólafur K. Nielsen,7/2/1985,977,100,Ófleygur ungi,0,
REYK,17853,Fálki,,216,Ólafur K. Nielsen,7/2/1985,1322,100,Ófleygur ungi,0,
REYK,112578,Fálki,,216,Ólafur K. Nielsen,7/2/1985,2398,101,Ófleygur ungi í hreiðri,F,
REYK,112579,Fálki,,216,Ólafur K. Nielsen,7/2/1985,2399,101,Ófleygur ungi í hreiðri,F,
REYK,17852,Fálki,,216,Ólafur K. Nielsen,7/2/1985,3478,100,Ófleygur ungi,M,
REYK,112581,Fálki,,216,Ólafur K. Nielsen,7/7/1985,1363,101,Ófleygur ungi í hreiðri,F,
REYK,112582,Fálki,,216,Ólafur K. Nielsen,7/8/1985,1322,101,Ófleygur ungi í hreiðri,F,
REYK,112583,Fálki,,216,Ólafur K. Nielsen,7/8/1985,1322,101,Ófleygur ungi í hreiðri,0,
REYK,112584,Fálki,,216,Ólafur K. Nielsen,7/8/1985,1322,101,Ófleygur ungi í hreiðri,0,
REYK,112580,Fálki,,216,Ólafur K. Nielsen,7/8/1985,1324,101,Ófleygur ungi í hreiðri,F,
REYK,112585,Fálki,,216,Ólafur K. Nielsen,6/10/1986,1718,101,Ófleygur ungi í hreiðri,0,
REYK,112586,Fálki,,216,Ólafur K. Nielsen,6/10/1986,1718,101,Ófleygur ungi í hreiðri,0,
REYK,112587,Fálki,,216,Ólafur K. Nielsen,6/10/1986,1718,101,Ófleygur ungi í hreiðri,0,
REYK,112588,Fálki,,216,Ólafur K. Nielsen,6/10/1986,1718,101,Ófleygur ungi í hreiðri,0,
REYK,112589,Fálki,,216,Ólafur K. Nielsen,6/12/1986,2400,101,Ófleygur ungi í hreiðri,0,
REYK,112590,Fálki,,216,Ólafur K. Nielsen,6/12/1986,2400,101,Ófleygur ungi í hreiðri,0,
REYK,112591,Fálki,,216,Ólafur K. Nielsen,6/12/1986,2400,101,Ófleygur ungi í hreiðri,0,
REYK,112594,Fálki,,216,Ólafur K. Nielsen,6/13/1986,2401,101,Ófleygur ungi í hreiðri,0,
REYK,112596,Fálki,,216,Ólafur K. Nielsen,6/13/1986,2401,101,Ófleygur ungi í hreiðri,0,
REYK,17854,Fálki,,216,Ólafur K. Nielsen,6/13/1986,2401,100,Ófleygur ungi,0,"Syst.: 112594, 112596."
REYK,112595,Fálki,,216,Ólafur K. Nielsen,6/13/1986,2402,101,Ófleygur ungi í hreiðri,0,
REYK,112592,Fálki,,216,Ólafur K. Nielsen,6/13/1986,1695,101,Ófleygur ungi í hreiðri,0,
REYK,112593,Fálki,,216,Ólafur K. Nielsen,6/13/1986,1695,101,Ófleygur ungi í hreiðri,0,
REYK,112597,Fálki,,216,Ólafur K. Nielsen,6/14/1986,2403,101,Ófleygur ungi í hreiðri,0,
REYK,112598,Fálki,,216,Ólafur K. Nielsen,6/14/1986,2403,101,Ófleygur ungi í hreiðri,0,
REYK,112599,Fálki,,216,Ólafur K. Nielsen,6/14/1986,2403,101,Ófleygur ungi í hreiðri,0,
REYK,112600,Fálki,,216,Ólafur K. Nielsen,6/14/1986,2403,101,Ófleygur ungi í hreiðri,0,
REYK,17855,Fálki,,216,Ólafur K. Nielsen,6/21/1986,3438,100,Ófleygur ungi,M,
REYK,113471,Fálki,,216,Ólafur K. Nielsen,6/23/1986,2409,101,Ófleygur ungi í hreiðri,M,
REYK,113472,Fálki,,216,Ólafur K. Nielsen,6/23/1986,2409,101,Ófleygur ungi í hreiðri,F,
REYK,113473,Fálki,,216,Ólafur K. Nielsen,6/23/1986,2409,101,Ófleygur ungi í hreiðri,M,
REYK,113474,Fálki,,216,Ólafur K. Nielsen,6/23/1986,2409,101,Ófleygur ungi í hreiðri,F,
REYK,113475,Fálki,,216,Ólafur K. Nielsen,6/24/1986,307,101,Ófleygur ungi í hreiðri,F,
REYK,113476,Fálki,,216,Ólafur K. Nielsen,6/24/1986,307,101,Ófleygur ungi í hreiðri,M,
REYK,113477,Fálki,,216,Ólafur K. Nielsen,6/24/1986,307,101,Ófleygur ungi í hreiðri,M,
REYK,113478,Fálki,,216,Ólafur K. Nielsen,6/27/1986,2410,101,Ófleygur ungi í hreiðri,0,
REYK,113479,Fálki,,216,Ólafur K. Nielsen,6/27/1986,2410,101,Ófleygur ungi í hreiðri,0,
REYK,113480,Fálki,,216,Ólafur K. Nielsen,7/3/1986,2411,101,Ófleygur ungi í hreiðri,F,
REYK,113481,Fálki,,216,Ólafur K. Nielsen,7/3/1986,2411,101,Ófleygur ungi í hreiðri,F,
REYK,113482,Fálki,,216,Ólafur K. Nielsen,7/3/1986,2411,101,Ófleygur ungi í hreiðri,M,
REYK,113483,Fálki,,216,Ólafur K. Nielsen,5/5/1987,926,501,Fullorðinn með hreiður,F,
REYK,17856,Fálki,,216,Ólafur K. Nielsen,5/10/1987,1295,470,Fullvaxinn (2. ára+),M,
REYK,17857,Fálki,,216,Ólafur K. Nielsen,5/11/1987,3475,470,Fullvaxinn (2. ára+),M,
REYK,113484,Fálki,,216,Ólafur K. Nielsen,5/12/1987,1322,501,Fullorðinn með hreiður,F,
REYK,113485,Fálki,,216,Ólafur K. Nielsen,5/14/1987,1441,501,Fullorðinn með hreiður,F,
REYK,113486,Fálki,,216,Ólafur K. Nielsen,5/15/1987,1267,501,Fullorðinn með hreiður,F,
REYK,113487,Fálki,,216,Ólafur K. Nielsen,5/16/1987,1250,501,Fullorðinn með hreiður,F,
REYK,113488,Fálki,,216,Ólafur K. Nielsen,5/18/1987,1295,501,Fullorðinn með hreiður,F,
REYK,113489,Fálki,,216,Ólafur K. Nielsen,5/19/1987,1479,501,Fullorðinn með hreiður,F,
REYK,113490,Fálki,,216,Ólafur K. Nielsen,5/20/1987,931,501,Fullorðinn með hreiður,F,
REYK,17858,Fálki,,216,Ólafur K. Nielsen,5/22/1987,3479,470,Fullvaxinn (2. ára+),M,
REYK,113651,Fálki,,216,Ólafur K. Nielsen,5/23/1987,971,501,Fullorðinn með hreiður,F,
REYK,17859,Fálki,,216,Ólafur K. Nielsen,6/10/1987,3480,100,Ófleygur ungi,0,
REYK,17860,Fálki,,216,Ólafur K. Nielsen,6/11/1987,3481,100,Ófleygur ungi,0,Syst.: 113652-113654.
REYK,113652,Fálki,,216,Ólafur K. Nielsen,6/11/1987,2416,102,Ófleygur ungi úr hreiðri,0,
REYK,113653,Fálki,,216,Ólafur K. Nielsen,6/11/1987,2416,102,Ófleygur ungi úr hreiðri,0,
REYK,113654,Fálki,,216,Ólafur K. Nielsen,6/11/1987,2416,102,Ófleygur ungi úr hreiðri,0,
REYK,17863,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,100,Ófleygur ungi,0,"Syst.: 17864, 113658-113659."
REYK,17864,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,100,Ófleygur ungi,0,"Syst.: 17863, 113658-113659."
REYK,17865,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,100,Ófleygur ungi,0,"Syst.: 17866, 113660."
REYK,17866,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,100,Ófleygur ungi,0,"Syst.: 17865, 113660."
REYK,113658,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,102,Ófleygur ungi úr hreiðri,0,
REYK,113659,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,102,Ófleygur ungi úr hreiðri,0,
REYK,113660,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1322,100,Ófleygur ungi,0,
REYK,17861,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1446,100,Ófleygur ungi,0,Syst.: 113655.
REYK,113655,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1446,102,Ófleygur ungi úr hreiðri,0,
REYK,113656,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1384,102,Ófleygur ungi úr hreiðri,0,
REYK,113657,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1384,102,Ófleygur ungi úr hreiðri,0,
REYK,17862,Fálki,,216,Ólafur K. Nielsen,6/14/1987,1384,100,Ófleygur ungi,0,Syst.: 113656-113657.
REYK,113666,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1373,101,Ófleygur ungi í hreiðri,0,
REYK,113667,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1373,101,Ófleygur ungi í hreiðri,0,
REYK,17867,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1441,100,Ófleygur ungi,0,Syst.: 113664-113665.
REYK,113664,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1441,102,Ófleygur ungi úr hreiðri,0,
REYK,113665,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1441,101,Ófleygur ungi í hreiðri,0,
REYK,113661,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1283,100,Ófleygur ungi,0,
REYK,113662,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1283,100,Ófleygur ungi,0,
REYK,113663,Fálki,,216,Ólafur K. Nielsen,6/15/1987,1283,102,Ófleygur ungi úr hreiðri,0,
REYK,17868,Fálki,,216,Ólafur K. Nielsen,6/16/1987,905,100,Ófleygur ungi,0,
REYK,113671,Fálki,,216,Ólafur K. Nielsen,6/16/1987,905,101,Ófleygur ungi í hreiðri,0,
REYK,113668,Fálki,,216,Ólafur K. Nielsen,6/16/1987,913,101,Ófleygur ungi í hreiðri,0,
REYK,113669,Fálki,,216,Ólafur K. Nielsen,6/16/1987,913,101,Ófleygur ungi í hreiðri,0,
REYK,113670,Fálki,,216,Ólafur K. Nielsen,6/16/1987,913,101,Ófleygur ungi í hreiðri,0,
REYK,113672,Fálki,,216,Ólafur K. Nielsen,6/17/1987,905,101,Ófleygur ungi í hreiðri,0,
REYK,113673,Fálki,,216,Ólafur K. Nielsen,6/17/1987,905,101,Ófleygur ungi í hreiðri,0,
REYK,17869,Fálki,,216,Ólafur K. Nielsen,6/17/1987,905,100,Ófleygur ungi,0,"Syst.: 17870, 113672-113673."
REYK,17870,Fálki,,216,Ólafur K. Nielsen,6/17/1987,905,100,Ófleygur ungi,0,"Syst.: 17869, 113672-113673."
REYK,113674,Fálki,,216,Ólafur K. Nielsen,6/17/1987,971,101,Ófleygur ungi í hreiðri,0,
REYK,113675,Fálki,,216,Ólafur K. Nielsen,6/17/1987,971,101,Ófleygur ungi í hreiðri,0,
REYK,17871,Fálki,,216,Ólafur K. Nielsen,6/17/1987,971,100,Ófleygur ungi,0,"Syst.: 17872, 113674-113675."
REYK,17872,Fálki,,216,Ólafur K. Nielsen,6/17/1987,971,101,Ófleygur ungi í hreiðri,0,"Syst.: 17871, 113674-113675."
REYK,113676,Fálki,,216,Ólafur K. Nielsen,6/17/1987,2398,100,Ófleygur ungi,0,
REYK,113677,Fálki,,216,Ólafur K. Nielsen,6/17/1987,2398,101,Ófleygur ungi í hreiðri,0,
REYK,17873,Fálki,,216,Ólafur K. Nielsen,6/17/1987,3479,101,Ófleygur ungi í hreiðri,0,Syst.: 17874.
REYK,17874,Fálki,,216,Ólafur K. Nielsen,6/17/1987,3479,101,Ófleygur ungi í hreiðri,0,Syst.: 17873.
REYK,113678,Fálki,,216,Ólafur K. Nielsen,6/18/1987,2417,101,Ófleygur ungi í hreiðri,0,
REYK,17875,Fálki,,216,Ólafur K. Nielsen,6/18/1987,2417,101,Ófleygur ungi í hreiðri,0,"Syst.: 17876-17877, 113678."
REYK,17876,Fálki,,216,Ólafur K. Nielsen,6/18/1987,2417,101,Ófleygur ungi í hreiðri,0,"Syst.: 17875, 17877, 113678."
REYK,17877,Fálki,,216,Ólafur K. Nielsen,6/18/1987,2417,101,Ófleygur ungi í hreiðri,0,"Syst.: 17876-17877, 113678."
REYK,17878,Fálki,,216,Ólafur K. Nielsen,6/18/1987,894,101,Ófleygur ungi í hreiðri,0,Syst.: 113679.
REYK,113679,Fálki,,216,Ólafur K. Nielsen,6/18/1987,894,101,Ófleygur ungi í hreiðri,0,
REYK,113681,Fálki,,216,Ólafur K. Nielsen,6/19/1987,978,101,Ófleygur ungi í hreiðri,0,
REYK,113682,Fálki,,216,Ólafur K. Nielsen,6/19/1987,978,101,Ófleygur ungi í hreiðri,0,
REYK,17881,Fálki,,216,Ólafur K. Nielsen,6/19/1987,978,101,Ófleygur ungi í hreiðri,0,"Syst.: 17882, 113681-113682."
REYK,17882,Fálki,,216,Ólafur K. Nielsen,6/19/1987,978,101,Ófleygur ungi í hreiðri,0,"Syst.: 17881, 113681-113682."
REYK,17879,Fálki,,216,Ólafur K. Nielsen,6/19/1987,2397,101,Ófleygur ungi í hreiðri,0,"Syst.: 17880, 113680."
REYK,17880,Fálki,,216,Ólafur K. Nielsen,6/19/1987,2397,101,Ófleygur ungi í hreiðri,0,"Syst.: 17879, 113680."
REYK,113680,Fálki,,216,Ólafur K. Nielsen,6/19/1987,2397,101,Ófleygur ungi í hreiðri,0,
REYK,17883,Fálki,,216,Ólafur K. Nielsen,6/20/1987,970,101,Ófleygur ungi í hreiðri,0,Syst.: 113683.
REYK,113683,Fálki,,216,Ólafur K. Nielsen,6/20/1987,970,101,Ófleygur ungi í hreiðri,0,
REYK,113684,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1295,101,Ófleygur ungi í hreiðri,0,
REYK,113685,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1295,101,Ófleygur ungi í hreiðri,0,
REYK,17884,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1295,101,Ófleygur ungi í hreiðri,0,Syst.: 113684-113685.
REYK,17886,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1442,101,Ófleygur ungi í hreiðri,0,Syst.: 113689-113691.
REYK,113689,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1442,101,Ófleygur ungi í hreiðri,0,
REYK,113690,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1442,101,Ófleygur ungi í hreiðri,0,
REYK,113691,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1442,101,Ófleygur ungi í hreiðri,0,
REYK,17885,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1371,101,Ófleygur ungi í hreiðri,0,Syst.: 113686-113688.
REYK,113686,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1371,101,Ófleygur ungi í hreiðri,0,
REYK,113687,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1371,101,Ófleygur ungi í hreiðri,0,
REYK,113688,Fálki,,216,Ólafur K. Nielsen,6/21/1987,1371,101,Ófleygur ungi í hreiðri,0,
REYK,113694,Fálki,,216,Ólafur K. Nielsen,6/22/1987,1479,101,Ófleygur ungi í hreiðri,0,
REYK,113692,Fálki,,216,Ólafur K. Nielsen,6/22/1987,1262,101,Ófleygur ungi í hreiðri,0,
REYK,113693,Fálki,,216,Ólafur K. Nielsen,6/22/1987,1262,101,Ófleygur ungi í hreiðri,0,
REYK,17887,Fálki,,216,Ólafur K. Nielsen,6/22/1987,1262,101,Ófleygur ungi í hreiðri,0,Syst.: 113692-113693.
REYK,17888,Fálki,,216,Ólafur K. Nielsen,6/22/1987,3475,101,Ófleygur ungi í hreiðri,0,Syst.: 113694.
REYK,113695,Fálki,,216,Ólafur K. Nielsen,6/23/1987,1478,101,Ófleygur ungi í hreiðri,0,
REYK,17889,Fálki,,216,Ólafur K. Nielsen,6/23/1987,1478,101,Ófleygur ungi í hreiðri,0,Syst.: 113695.
REYK,17890,Fálki,,216,Ólafur K. Nielsen,6/23/1987,1369,101,Ófleygur ungi í hreiðri,0,Syst.: 113696-113697.
REYK,113696,Fálki,,216,Ólafur K. Nielsen,6/23/1987,1369,101,Ófleygur ungi í hreiðri,0,
REYK,113697,Fálki,,216,Ólafur K. Nielsen,6/23/1987,1369,101,Ófleygur ungi í hreiðri,0,
REYK,113698,Fálki,,216,Ólafur K. Nielsen,6/24/1987,1267,101,Ófleygur ungi í hreiðri,0,
REYK,113699,Fálki,,216,Ólafur K. Nielsen,6/24/1987,1267,101,Ófleygur ungi í hreiðri,0,
REYK,17891,Fálki,,216,Ólafur K. Nielsen,6/24/1987,1267,101,Ófleygur ungi í hreiðri,0,Syst.: 113698-113699.
REYK,17894,Fálki,,216,Ólafur K. Nielsen,6/25/1987,890,101,Ófleygur ungi í hreiðri,0,Syst.: 113254-113255.
REYK,113254,Fálki,,216,Ólafur K. Nielsen,6/25/1987,890,101,Ófleygur ungi í hreiðri,0,
REYK,113255,Fálki,,216,Ólafur K. Nielsen,6/25/1987,890,101,Ófleygur ungi í hreiðri,0,
REYK,113253,Fálki,,216,Ólafur K. Nielsen,6/25/1987,1486,101,Ófleygur ungi í hreiðri,0,
REYK,17892,Fálki,,216,Ólafur K. Nielsen,6/25/1987,1486,101,Ófleygur ungi í hreiðri,0,"Syst.: 17893, 113700, 113253."
REYK,17893,Fálki,,216,Ólafur K. Nielsen,6/25/1987,1486,100,Ófleygur ungi,0,
REYK,113700,Fálki,,216,Ólafur K. Nielsen,6/25/1987,1486,101,Ófleygur ungi í hreiðri,0,
REYK,17895,Fálki,,216,Ólafur K. Nielsen,7/14/1987,1475,101,Ófleygur ungi í hreiðri,0,
REYK,113256,Fálki,,216,Ólafur K. Nielsen,5/2/1988,2356,501,Fullorðinn með hreiður,F,
REYK,113257,Fálki,,216,Ólafur K. Nielsen,5/11/1988,1371,501,Fullorðinn með hreiður,F,
REYK,113258,Fálki,,216,Ólafur K. Nielsen,5/13/1988,1442,501,Fullorðinn með hreiður,F,
REYK,113259,Fálki,,216,Ólafur K. Nielsen,5/21/1988,934,501,Fullorðinn með hreiður,F,
REYK,113262,Fálki,,216,Ólafur K. Nielsen,6/16/1988,1263,101,Ófleygur ungi í hreiðri,0,
REYK,113263,Fálki,,216,Ólafur K. Nielsen,6/16/1988,1263,101,Ófleygur ungi í hreiðri,0,
REYK,17896,Fálki,,216,Ólafur K. Nielsen,6/16/1988,1478,100,Ófleygur ungi,M,
REYK,113260,Fálki,,216,Ólafur K. Nielsen,6/16/1988,1478,101,Ófleygur ungi í hreiðri,0,
REYK,113261,Fálki,,216,Ólafur K. Nielsen,6/16/1988,1478,101,Ófleygur ungi í hreiðri,0,
REYK,113264,Fálki,,216,Ólafur K. Nielsen,6/17/1988,1442,101,Ófleygur ungi í hreiðri,0,
REYK,113265,Fálki,,216,Ólafur K. Nielsen,6/17/1988,1442,101,Ófleygur ungi í hreiðri,0,
REYK,17897,Fálki,,216,Ólafur K. Nielsen,6/17/1988,1442,100,Ófleygur ungi,M,
REYK,113270,Fálki,,216,Ólafur K. Nielsen,6/20/1988,970,101,Ófleygur ungi í hreiðri,F,
REYK,113268,Fálki,,216,Ólafur K. Nielsen,6/20/1988,980,101,Ófleygur ungi í hreiðri,0,
REYK,113269,Fálki,,216,Ólafur K. Nielsen,6/20/1988,980,101,Ófleygur ungi í hreiðri,0,
REYK,113266,Fálki,,216,Ólafur K. Nielsen,6/20/1988,977,101,Ófleygur ungi í hreiðri,0,
REYK,113267,Fálki,,216,Ólafur K. Nielsen,6/20/1988,977,101,Ófleygur ungi í hreiðri,0,
REYK,113272,Fálki,,216,Ólafur K. Nielsen,6/21/1988,891,101,Ófleygur ungi í hreiðri,F,
REYK,15952,Fálki,,216,Ólafur K. Nielsen,6/21/1988,891,100,Ófleygur ungi,M,
REYK,113271,Fálki,,216,Ólafur K. Nielsen,6/21/1988,2408,101,Ófleygur ungi í hreiðri,F,
REYK,17898,Fálki,,216,Ólafur K. Nielsen,6/21/1988,3482,100,Ófleygur ungi,M,
REYK,17899,Fálki,,216,Ólafur K. Nielsen,6/21/1988,3482,100,Ófleygur ungi,M,
REYK,17900,Fálki,,216,Ólafur K. Nielsen,6/21/1988,3482,100,Ófleygur ungi,M,
REYK,113273,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1278,101,Ófleygur ungi í hreiðri,F,
REYK,113274,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1278,101,Ófleygur ungi í hreiðri,F,
REYK,113275,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1278,101,Ófleygur ungi í hreiðri,F,
REYK,15953,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1278,100,Ófleygur ungi,M,
REYK,113276,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1363,101,Ófleygur ungi í hreiðri,F,
REYK,113277,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1363,101,Ófleygur ungi í hreiðri,F,
REYK,113278,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1363,101,Ófleygur ungi í hreiðri,F,
REYK,15954,Fálki,,216,Ólafur K. Nielsen,6/22/1988,1363,100,Ófleygur ungi,M,
REYK,15955,Fálki,,216,Ólafur K. Nielsen,6/23/1988,1412,100,Ófleygur ungi,M,
REYK,15956,Fálki,,216,Ólafur K. Nielsen,6/23/1988,1486,100,Ófleygur ungi,F,
REYK,15957,Fálki,,216,Ólafur K. Nielsen,6/23/1988,1486,100,Ófleygur ungi,M,
REYK,113279,Fálki,,216,Ólafur K. Nielsen,6/23/1988,1486,101,Ófleygur ungi í hreiðri,F,
REYK,113280,Fálki,,216,Ólafur K. Nielsen,6/23/1988,1486,101,Ófleygur ungi í hreiðri,F,
REYK,113281,Fálki,,216,Ólafur K. Nielsen,6/24/1988,2356,101,Ófleygur ungi í hreiðri,0,
REYK,113282,Fálki,,216,Ólafur K. Nielsen,6/24/1988,2356,101,Ófleygur ungi í hreiðri,0,
REYK,15958,Fálki,,216,Ólafur K. Nielsen,6/24/1988,1456,100,Ófleygur ungi,M,
REYK,113283,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1398,101,Ófleygur ungi í hreiðri,F,
REYK,15959,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1388,100,Ófleygur ungi,M,
REYK,15960,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1388,100,Ófleygur ungi,M,
REYK,15961,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1388,100,Ófleygur ungi,M,
REYK,113284,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1265,101,Ófleygur ungi í hreiðri,0,
REYK,113285,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1265,101,Ófleygur ungi í hreiðri,0,
REYK,113286,Fálki,,216,Ólafur K. Nielsen,6/25/1988,1265,101,Ófleygur ungi í hreiðri,0,
REYK,113288,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1373,101,Ófleygur ungi í hreiðri,F,
REYK,113289,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1373,101,Ófleygur ungi í hreiðri,F,
REYK,15964,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1373,100,Ófleygur ungi,M,
REYK,113287,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1464,101,Ófleygur ungi í hreiðri,F,
REYK,15962,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1566,100,Ófleygur ungi,M,
REYK,15963,Fálki,,216,Ólafur K. Nielsen,7/9/1988,1566,101,Ófleygur ungi í hreiðri,M,
REYK,15965,Fálki,,216,Ólafur K. Nielsen,7/10/1988,934,101,Ófleygur ungi í hreiðri,M,
REYK,15966,Fálki,,216,Ólafur K. Nielsen,7/10/1988,895,101,Ófleygur ungi í hreiðri,M,
REYK,113290,Fálki,,216,Ólafur K. Nielsen,7/10/1988,934,101,Ófleygur ungi í hreiðri,F,
REYK,113291,Fálki,,216,Ólafur K. Nielsen,7/10/1988,934,101,Ófleygur ungi í hreiðri,F,
REYK,15967,Fálki,,216,Ólafur K. Nielsen,7/11/1988,895,101,Ófleygur ungi í hreiðri,M,
REYK,15968,Fálki,,216,Ólafur K. Nielsen,7/11/1988,895,101,Ófleygur ungi í hreiðri,M,
REYK,113292,Fálki,,216,Ólafur K. Nielsen,7/11/1988,895,101,Ófleygur ungi í hreiðri,F,
REYK,113293,Fálki,,216,Ólafur K. Nielsen,7/14/1988,1262,101,Ófleygur ungi í hreiðri,F,
REYK,15969,Fálki,,216,Ólafur K. Nielsen,7/14/1988,1262,101,Ófleygur ungi í hreiðri,M,
